Ln,Part,Description,Due Date,Qty, Unit Price ,Order Date,Total_Value,PO_Number
1,N036472,N036472[POPPET],2021-07-29,1,945,2021-06-24,2600,94563
2,N054087,N054087 [POPPET C2G31],2021-07-29,1,1655,2021-06-24,2600,94563
1,N045969,N045969[POPPET],2020-10-09,1,1575,2020-09-11,3350,82467
2,N072616,N072616 [COVER FOR C2G16],2020-10-23,1,1775,2020-09-11,3350,82467
1,637R3402,637R3402 [SHAFT],2024-04-26,1,795,2024-03-22,2270,134919
2,Y153922,Y153922[SLIDE PLATE],2024-05-06,1,1475,2024-03-22,2270,134919
1,N038440,N038440 [SLIDE BAR],2019-11-06,2,835,2019-09-25,1670,68096
1,N064799,N064799 [SHAFT],2018-12-17,1,775,2018-11-19,1075,53000
2,Y089908,Y089908 [LADLE PIN],2018-12-17,3,100,2018-11-19,1075,53000
1,614W1801,614W1801 [P SQUARE KEY],2022-03-04,1,25,2022-01-28,375,102529
2,Y052734,Y052734 [CASE],2022-03-04,2,175,2022-01-28,375,102529
1,Y026322,Y026322 [CYLINDER JOINT],2025-02-28,1,195,2025-01-22,195,148346
1,4T123401,4T123401 [LADLE PIN],2020-01-02,4,63,2019-12-05,252,71299
1,Y063960,Y063960 [HOLDER],2018-08-30,1,1665,2018-07-19,3550,46409
2,N048865,N048865 [INJECTION BUSHING],2018-08-30,1,1885,2018-07-19,3550,46409
1,614W1810,614W1810 [P-SQ-KEY],2025-09-19,1,35,2025-08-12,1360,158145
2,622W3102,622W3102 [SHAFT],2025-09-19,1,350,2025-08-12,1360,158145
3,N002727,N002727 [SHAFT],2025-09-19,1,975,2025-08-12,1360,158145
1,637R4902,637R4902 [P SQUARE KEY],2025-03-28,1,50,2025-03-06,50,150519
1,CHG25073,CHG25073 [BRACKET],2025-08-05,1,240,2025-07-01,240,156168
1,Y075051,Y075051[PLUNGER ROD ],2022-09-05,1,690,2022-08-01,690,109487
1,Y100851,Y100851 [PLATE],2019-08-05,2,295,2019-07-08,1830,64125
2,Y100852,Y100852 [PLATE],2019-08-05,2,265,2019-07-08,1830,64125
3,9W4210G02,9W4210G02 [COOLING PIPE],2019-08-05,2,355,2019-07-08,1830,64125
1,S529933,[L GUIDE PLATE F/ INJ BASE ISF GS GT I19-I81 (100X75MM)],2025-06-13,1,250,2025-05-12,250,153789
1,N065198,N065198[PACKING GLAND],2023-06-26,1,730,2023-05-22,730,120997
1,648T7301,648T7301 [SPRING GUIDE FOR DHS-T],2020-07-13,3,47.5,2020-06-02,292.5,78530
2,680V5101,680V5101 [MAGNETIC HEAD HOLDER FOR DHS-T],2020-06-30,2,75,2020-06-02,292.5,78530
1,Y013048,Y013048 [FLANGE],2018-12-20,1,495,2018-12-18,495,54555
1,6S331401,6S331401 [ARM SHAFT FOR DTO650~800L],2021-06-08,1,960,2021-05-04,1685,92466
2,6S331301,6S331301 [GUIDE SHAFT],2021-06-08,1,725,2021-05-04,1685,92466
1,S661823,S661823 [SET SCREW ] S661823 [SET SCREW ],2022-12-21,4,$23.50 ,2022-12-14,$94.00 ,114573
1,N072875,N072875 [LADLE ARM(SPECIAL FOR AHRESTY)],2021-11-15,1,2675,2021-10-12,2675,98605
1,N054089,N054089 [SEAT DC1650CS-2],2021-09-30,1,2100,2021-08-19,3175,96628
2,Y074206,Y074206 [POPPET DC1650CS-2],2021-09-30,1,1075,2021-08-19,3175,96628
1,N017860,N017860[COVER],2018-11-23,1,275,2018-10-18,275,51405
1,396W7701,396W7701 [ARM SHAFT FOR DTO650~800L] ,2018-04-25,1,1380,2018-03-20,1380,39975
1,LMT0000,LMT0000 [TIE BAR EC610SX M160 X 4335MM],2025-03-14,2,11125,2025-01-07,30980,147501
2,TMT0008,TMT0008 [LINK PIN 1 EC610SX SXII],2025-03-14,6,1455,2025-01-07,30980,147501
1,N062740,N062740 [COUPLING],2018-05-07,1,3250,2018-03-26,3825,40291
2,Y084563,Y084563 [SPACER],2018-05-07,1,575,2018-03-26,3825,40291
1,9X818210,9X818210 [TURN BUCKLE],2021-03-05,4,475,2021-01-22,1900,87902
1,Y052733,Y052733 [SPACER] ,2017-11-20,1,180,2017-11-01,180,32607
1,9W705201,9W705201 [FLANGED BUSHING],2025-04-04,1,1510,2025-02-26,8235,150096
2,N019729,N019729 [SHAFT FOR DTO350SLH WRIST MOVEMENT],2025-04-04,1,1450,2025-02-26,8235,150096
3,N050619,N050619 [COUPLING DC350JM- S/MH & DC500CLHT],2025-04-04,2,2325,2025-02-26,8235,150096
4,Y019692,Y019692 [FLANGE-B],2025-04-04,1,625,2025-02-26,8235,150096
1,Y060388,Y060388 [SLIDE BAR SAFETY RATCHET DC2500CS],2018-08-20,1,515,2018-07-16,515,46186
1,Y033657,Y033657 [BLOCK],2019-08-23,3,105,2019-07-12,315,64455
1,N090091,N090091 [EJECTOR ROD],2024-01-17,2,1575,2023-12-12,4725,130038
2,N090092,N090092 [ EJECTOR ROD],2024-01-17,1,1575,2023-12-12,4725,130038
1,N090092,N090092 [ EJECTOR ROD],2022-12-14,1,1575,2022-11-08,2100,113187
2,Y029537,Y029537 [EJECTOR BUSHING],2022-12-14,1,525,2022-11-08,2100,113187
1,N048865,N048865 [INJECTION BUSHING] ,2018-03-23,1,1885,2018-02-08,1885,37757
1,N02477G03,N02477G03 [GUIDE SHAFT],2019-01-04,2,1550,2018-11-14,3100,52865
1,236W0801,236W0801 [COUPLING DC3500CS],2023-11-16,1,3820,2023-10-04,3820,126896
1,T12X50X50,T12X50X50 [PLATE],2018-08-15,18,19,2018-07-11,342,46031
1,N048865,N048865 [INJECTION BUSHING],2025-08-15,2,975,2025-07-11,1950,156550
1,N013391,N013391 [SHAFT FOR POUR ASS'Y],2020-08-11,5,500,2020-07-14,2500,80116
1,236W0801,236W0801 [COUPLING DC3500CS],2025-06-20,1,3995,2025-05-01,3995,153372
1,TMN0650,TMN0650 [SLIDE PLATE EC280SX2],2022-10-24,1,250,2022-10-20,250,112448
1,611V6701,611V6701 [ELECTRODE PROBE],2022-10-21,6,81.75,2022-09-16,670.5,111141
2,4T123401,4T123401 [LADLE PIN],2022-10-21,3,60,2022-09-16,670.5,111141
1,Y026322,Y026322 [CYLINDER JOINT],2024-09-27,2,175,2024-08-21,350,141776
1,695R1601,695R1601 [LOCK NUT],2025-09-22,4,50,2025-09-03,200,159139
1,Y152202,Y152202 [SLIDE PLATE DC350R- M],2021-01-06,4,275,2020-12-09,1100,86229
1,N054089,N054089 [SEAT DC1650CS-2],2025-02-14,1,2175,2025-01-04,3755,147461
2,Y033453,Y033453 [ADJUSTING SHAFT],2025-02-14,1,680,2025-01-04,3755,147461
3,647W6501,647W6501 [SLIDE PLATE DC500CL-HT / J / JMS / JMH / R / RM],2025-02-14,2,450,2025-01-04,3755,147461
1,TML0088,TML0088 [SAFETY GATE ROLLER EC55 -250SX BOTTOM FLAT SUR,2025-02-07,10,50,2025-01-03,500,147475
1,Y026322,Y026322 [CYLINDER JOINT],2023-05-03,1,155,2023-03-29,155,118617
1,N061985,N061985 [EJECTOR PISTON ROD],2019-05-09,1,1475,2019-04-04,1475,59887
1,Y015907,Y015907 [CASE GUIDE],2018-09-13,3,437,2018-08-06,2356,47461
2,Y049547,Y049547 [CASE],2018-09-13,1,275,2018-08-06,2356,47461
3,Y052732,Y052732 [CASE],2018-09-13,1,275,2018-08-06,2356,47461
4,Y052733,Y052733 [SPACER],2018-09-13,2,185,2018-08-06,2356,47461
5,612R7701,612R7701[P. SQUIARE KEY],2018-09-13,1,125,2018-08-06,2356,47461
1,685R1002,685R1002 [ELECTRODE],2024-10-14,11,57,2024-09-23,627,143175
1,9X976001,9X976001 [ TURN BUCKLE DAL500~800SVSH-M ],2024-12-13,1,250,2024-11-05,500,145289
2,9X976002,9X976002 [ TURN BUCKLE DAL500~800SVSH-M ],2024-12-13,1,250,2024-11-05,500,145289
1,N015624,N015624 [PISTON DBS2500FG] ,2018-04-17,1,3800,2018-03-13,3800,39626
1,N060285,N060285 [SHAFT FOR SAFETY HOOK ASSY DC800RM],2019-09-30,1,695,2019-08-26,695,66336
1,647W5604,647W5604 [SLIDE PLATE DC250JMS],2024-02-26,4,300,2024-01-26,1308,132015
2,8X20BS,8X20BS [BRASS SCREWS],2024-02-02,36,3,2024-01-26,1308,132015
1,Y006291,Y006291 [SPROCKET],2018-12-12,3,375,2018-11-14,1125,52905
1,674W9401,674W9401 [RING],2024-05-08,2,125,2024-04-09,6536,135752
2,609T2104,609T2104[BUSHING],2024-05-08,2,625,2024-04-09,6536,135752
3,609T2102,609T2102 [TIE BAR BUSHING DC350CL-3],2024-05-08,8,625,2024-04-09,6536,135752
4,8X20BS,8X20BS [BRASS SCREWS],2024-05-08,12,3,2024-04-09,6536,135752
2,M8X355,M8X355 [ELECTRODE ROD],2019-09-06,1,20,2019-08-30,20,66685
1,Y019691,Y019691 [BUSHING],2024-12-20,1,145,2024-11-25,145,146227
1,647W6504,647W6504 [SLIDE PLATE DC800CLH-T],2018-09-17,4,425,2018-08-14,1700,47887
1,Y153922,Y153922[SLIDE PLATE],2023-01-25,1,1475,2022-12-14,1475,114575
1,TMT2308,TMT2308 {HOLDER CARRIAGE CYLINDER ECSX3-36] TMT2308 {HOLDER CARRIAGE CYLINDER ECSX3-36],2023-04-07,1,695,2023-03-10,695,117726
1,H306464,H306464 [EJECTOR PLATE C],2017-11-29,2,4780,2017-10-04,9560,31078
1,8X20BS,8X20BS [BRASS SCREWS],2019-06-11,120,2.5,2019-06-04,300,62420
1,4T123401,4T123401 [LADLE PIN],2018-09-03,3,63,2018-08-14,189,47850
1,N083306,N083306 [LINER BRASS],2021-12-17,2,2725,2021-11-12,5450,99686
1,4T122501,4T122501 [RIGHT SCREW BOLT],2019-09-09,1,45,2019-08-05,90,65415
2,4T122502,4T122502 [LEFT SCREW BOLT],2019-09-09,1,45,2019-08-05,90,65415
1,623T9801,623T9801 [PLUNGER ROD DC350CL-3],2019-08-01,2,950,2019-06-27,1900,63716
1,236W0801,236W0801 [COUPLING DC3500CS],2023-07-07,2,3820,2023-05-26,7640,121256
1,N083306,N083306 [LINER BRASS],2019-08-08,5,2725,2019-06-27,13625,63717
1,609T2103,609T2103 [CLAMP BUSHING DC350CL-1],2017-11-10,2,375,2017-10-03,1460,31051
2,609T2105,609T2105 [CLAMP BUSHING DC350CL-1],2017-11-10,2,355,2017-10-03,1460,31051
1,637W9901,637W9901 [BRACKET],2017-11-28,1,125,2017-10-03,4650,31045
2,637W9902,637W9902 [BRACKET],2017-11-28,1,125,2017-10-03,4650,31045
3,N017857,N017857 [HOLDER GRIPPER DTO250~350SLH],2017-11-28,2,1175,2017-10-03,4650,31045
4,N017858,N017858 [HOLDER GRIPPER DTO250~350SLH],2017-11-28,2,1025,2017-10-03,4650,31045
1,Y026063,Y026063 [ COVER ],2020-03-30,1,48,2020-03-10,48,75149
1,TMH0450,TMH0450 [BRACKET 2 EC250SX],2023-07-19,1,325,2023-06-14,325,122005
1,Y047349,Y047349 [CYLINDER HEAD],2021-12-17,1,365,2021-11-12,2765,99687
2,N033940,N033940 [CYLINDER],2021-12-17,1,1250,2021-11-12,2765,99687
3,Y047672,Y047672 [TIP DC800JM-S],2021-12-17,1,75,2021-11-12,2765,99687
4,Y047350,Y047350 [PISTON ROD],2021-12-17,1,1075,2021-11-12,2765,99687
1,611S1101,611S1101 [THRUST WASHER],2018-05-04,2,125,2018-04-05,1240,40858
2,Y052727,Y052727 [SPROCKET],2018-05-04,2,495,2018-04-05,1240,40858
1,Y023427,Y023427[LOCK PLATE],2019-07-30,4,385,2019-06-04,18750,62421
2,Y023429,Y023429[LOCK PLATE],2019-07-30,8,375,2019-06-04,18750,62421
3,Y023435,Y023435[LOCK PLATE],2019-07-30,2,475,2019-06-04,18750,62421
4,Y061237,Y061237[SQUARE KEY],2019-07-30,4,195,2019-06-04,18750,62421
5,Y141518,Y141518 [LINK PIN BUSHING DC2500CS-2],2019-07-30,8,735,2019-06-04,18750,62421
6,Y141519,Y141519 [LINK PIN BUSHING DC2500CS-2 ],2019-07-30,8,825,2019-06-04,18750,62421
1,Y006975,Y006975 [FLANGE],2022-01-24,1,1275,2021-12-20,1275,101145
1,9W306301,9W306301 [LINK PIN],2020-09-29,6,800,2020-08-25,9330,81745
2,9W306202,9W306202 [LINK PIN],2020-09-29,2,845,2020-08-25,9330,81745
3,609T1002,609T1002 [LINK PIN BUSHING],2020-09-29,4,385,2020-08-25,9330,81745
4,9W306201,9W306201 [LINK PIN],2020-09-29,2,650,2020-08-25,9330,81745
1,N015624,N015624 [PISTON DBS2500FG],2019-02-12,1,3800,2019-01-09,3800,55272
1,4T123401,4T123401 [LADLE PIN],2024-11-01,2,65,2024-09-27,2816,143438
2,647W6501,647W6501 [SLIDE PLATE (DC500CL-HT)],2024-11-01,4,450,2024-09-27,2816,143438
3,8X20BS,8X20BS [BRASS SCREWS],2024-11-01,12,3,2024-09-27,2816,143438
4,9W4210G04,9W4210G04 [COOLING PIPE ASSY],2024-11-01,2,425,2024-09-27,2816,143438
1,437r7603,437R7603 [CLAW 30mm Long],2019-06-24,1,710,2019-05-20,710,61855
1,670T6401,670T6401 [SHAFT],2018-01-12,3,140,2017-11-28,3403,33875
2,670T6402,670T6402 [SHAFT],2018-01-12,3,140,2017-11-28,3403,33875
3,670T6701,670T6701 [SHAFT],2018-01-12,1,260,2017-11-28,3403,33875
4,670T6801,670T6801 [SHAFT],2018-01-12,3,275,2017-11-28,3403,33875
5,627R6901,627R6901 [SPACER],2018-01-12,1,59,2017-11-28,3403,33875
6,627R7401,627R7401 [SHAFT],2018-01-12,2,310,2017-11-28,3403,33875
7,627R7501,627R7501 [SHAFT],2018-01-12,2,150,2017-11-28,3403,33875
8,679R4801,679R4801 [COUPLING],2018-01-12,1,499,2017-11-28,3403,33875
1,4T123401,4T123401 [LADLE PIN],2021-08-20,2,63,2021-08-06,126,96205
1,N072157,N072157 [SEAT C2G16],2020-01-03,1,1245,2019-11-27,4095,71105
2,N071946,N071946 [GUIDE C2G16],2020-01-03,1,835,2019-11-27,4095,71105
3,N036471,N036471[PISTON ROD],2020-01-03,1,1100,2019-11-27,4095,71105
4,N036472,N036472[POPPET],2020-01-03,1,915,2019-11-27,4095,71105
1,Y058255,Y058255 [NUT FOR GUIDE BAR],2024-05-22,4,675,2024-04-09,9475,135753
2,N072802,N072802 [EJECTOR ROD],2024-05-22,5,735,2024-04-09,9475,135753
3,408S3406,408S3406 [BUSHING FOR EJECTOR DC2500CS-2],2024-05-22,10,310,2024-04-09,9475,135753
1,N066875,N066875[ BUSHING],2019-11-12,2,2245,2019-10-01,11840,68412
2,Y012556,Y012556 [GUIDE],2019-11-12,2,1525,2019-10-01,11840,68412
3,6R893601,6R893601[POPPET],2019-11-12,2,2150,2019-10-01,11840,68412
1,654V2701,654V2701 [FLANGE ( B )],2017-10-31,1,450,2017-10-12,925,31509
2,9X352701,9X352701 [FLANGE],2017-10-31,1,475,2017-10-12,925,31509
1,637R3501,637R3501 [SPROCKET],2023-11-07,4,117,2023-10-16,468,127419
1,625W1701,625W1701 [LINK PIN BUSHING],2020-01-10,8,495,2019-12-03,9030,71139
2,9X818902,9X818902 [BUSHING],2020-01-10,2,795,2019-12-03,9030,71139
3,625W1703,625W1703 [LINK PIN BUSHING],2020-01-10,8,435,2019-12-03,9030,71139
1,429V1601,429V1601 [ARM SHAFT],2021-04-20,1,375,2021-03-30,375,91026
1,646T9201,646T9201 [LINER],2019-05-02,2,750,2019-04-04,1500,59886
1,N066877,N066877 [INJECTION BUSHING],2022-04-05,1,2185,2022-03-01,2185,103550
1,M24X170,M24X170 [HEX SOCKET HEAD BOLT],2024-06-05,4,20,2024-05-21,199.99,137839
2,M8X15,M8X15 [BOLT],2024-06-05,4,7.5,2024-05-21,199.99,137839
3,M20X90,M20X90 [HEX. SOCKET HEAD BOLT],2024-06-05,4,12.5,2024-05-21,199.99,137839
4,8-SW,8-SW [SPRING WASHER],2024-06-05,4,4.5,2024-05-21,199.99,137839
5,4X6-HS,4X6-HS [HEX. SOCKET HEAD BOLT],2024-06-05,3,7.33,2024-05-21,199.99,137839
1,9X979801,9X979801[PLUNGER ROD],2025-06-13,1,2790,2025-05-01,2790,153373
1,N02477G03,N02477G03 [GUIDE SHAFT],2019-03-21,2,1550,2019-01-31,3100,56579
1,609T2102,609T2102 [TIE BAR BUSHING DC350J/JM-S/CL],2025-06-13,8,625,2025-05-01,5000,153415
1,637R4902,637R4902 [P SQUARE KEY],2020-01-22,2,45,2019-12-18,175,71878
2,637R4907,637R4907 [P SQUARE KEY],2020-01-22,2,42.5,2019-12-18,175,71878
1,Y001106,Y001106 [SPRING BOLT],2023-03-16,4,35,2023-03-01,140,117257
1,674W1402,674W1402 [PLUNGER ROD],2020-08-18,1,1575,2020-07-14,1575,80117
1,Y019692,Y019692 [FLANGE-B],2025-08-08,1,625,2025-07-02,1300,156223
2,9X812901,9X812901 [FLANGE-A],2025-08-08,1,675,2025-07-02,1300,156223
1,4T448001,4T448001 [LEFT SCREW NUT SAME AS P/N 4T44801],2018-08-21,10,10,2018-07-24,100,46756
1,4T123401,4T123401 [LADLE PIN],2021-03-03,1,63,2021-02-17,63,89127
1,9W4210G04,9W4210G04 [COOLING PIPE ASSY],2022-07-05,1,405,2022-06-01,405,107078
1,TML0088,TML0088 [SAFETY GATE ROLLER EC55 -250SX BOTTOM FLAT SURFACE],2025-05-30,10,50,2025-04-21,500,152737
1,637R3501,637R3501 [SPROCKET],2020-04-22,4,110,2020-03-18,440,75565
1,N014109,N014109 [PISTON ROD],2023-11-09,1,2445,2023-10-04,2445,126897
1,L481902,L481902 [SCREW TIP WRENCH 60MM ISF - ECSXII 17A 17AT 19A 19A],2025-03-28,1,225,2025-02-11,5075,149288
2,TMW0002,TMW0002 [LINK PIN 1 EC950SX],2025-03-28,2,2425,2025-02-11,5075,149288
1,4T122501,4T122501 [RIGHT SCREW BOLT],2024-01-11,7,50,2023-12-12,450,130039
2,4T122502,4T122502 [LEFT SCREW BOLT],2024-01-10,2,50,2023-12-12,450,130039
1,654V2701,654V2701 [FLANGE ( B )],2017-07-05,1,450,2017-06-20,925,25346
2,9X352701,9X352701 [FLANGE],2017-07-05,1,475,2017-06-20,925,25346
1,N041420,N041420 [DIE CARRIER BUSHING DQC1650C],2020-03-03,8,1540,2020-01-21,12320,73100
1,N064799,N064799 [SHAFT],2019-06-27,2,775,2019-05-23,1550,62025
1,6W517001,6W517001 [LINK],2019-09-02,4,215,2019-07-30,1085,65038
2,6W427201,6W427201 [CYLINDER JOINT],2019-09-02,5,45,2019-07-30,1085,65038
1,N045969,N045969[POPPET],2021-03-05,1,1050,2021-01-28,1050,87903
1,Y089908,Y089908 [LADLE PIN],2025-02-14,2,110,2025-01-07,220,147500
1,N053624,N053624 [RAIL],2022-05-30,1,575,2022-04-25,575,105727
1,612T0601,612T0601 [HOLDER],2019-09-20,1,1125,2019-08-23,1125,66280
1,45X28,45x28 [SHAFT SPACER],2021-05-18,1,32.5,2021-05-04,32.5,92467
1,N072875,N072875 [LADLE ARM(SPECIAL FOR AHRESTY)],2018-10-04,1,2675,2018-09-13,2675,49505
1,Y012763,Y012763 [NUT FOR EJECTOR] ,2019-02-15,1,1250,2019-01-18,1250,55886
1,N066877,N066877 [INJECTION BUSHING],2025-07-18,1,2250,2025-06-05,5720,154965
2,Y142052,Y142052 [CYLINDER TUBE],2025-07-18,1,985,2025-06-05,5720,154965
3,N000793,N000793 [SHAFT],2025-07-18,1,1050,2025-06-05,5720,154965
4,N073037,N073037 [SHAFT],2025-07-18,1,1435,2025-06-05,5720,154965
1,N020124,N020124 [LINER FOR DC2500CS2],2025-01-03,2,3700,2024-11-18,7400,145868
1,N088091,N088091 [HOLDER],2020-09-15,1,620,2020-08-11,1995,81180
2,N091980,N091980 [HOLDER],2020-09-15,1,1175,2020-08-11,1995,81180
3,Y125794,Y125794 [SHAFT],2020-09-15,1,200,2020-08-11,1995,81180
1,TMR0040,TMR0040[MECHANICAL STOPPER ROD INJ. DIRECT DRIVE ECSX I17],2024-01-26,1,125,2024-01-10,125,131125
1,8X20BS,8X20BS [BRASS SCREWS] ,2018-02-22,16,2.5,2018-02-14,40,38115
1,N071245,N071245 [TIE BAR NUT],2023-01-12,1,1685,2023-01-05,1685,115093
1,Y052727,Y052727 [SPROCKET] ,2017-07-13,1,495,2017-07-13,495,26465
1,Y157511,Y157511 [EJECTOR ROD],2018-04-03,4,875,2018-03-12,3500,39545
1,388W45-12,388W45-12 [EJECTOR ROD] QUOTE: 11776,2020-04-30,1,1475,2020-04-02,1475,76246
1,363X1401,363X1401 [BUSHING],2021-11-17,2,1050,2021-10-06,21614,98412
2,417T7508,417T7508 [BUSHING],2021-11-17,2,2375,2021-10-06,21614,98412
3,363X1402,363X1402 [BUSHING],2021-11-17,2,1050,2021-10-06,21614,98412
4,N041420,N041420 [DIE CARRIER BUSHING DQC1650C],2021-11-17,8,1550,2021-10-06,21614,98412
5,8X20BS,8X20BS [BRASS SCREWS],2021-11-17,96,2.75,2021-10-06,21614,98412
1,9W4210G04,9W4210G04 [COOLING PIPE ASSY],2018-09-25,2,355,2018-08-23,1570,48431
2,409V0301,409V0301 [BUSHING],2018-09-25,4,215,2018-08-23,1570,48431
1,637R4902,637R4902 [P SQUARE KEY],2024-11-29,1,50,2024-10-21,1115,144551
2,637R4907,637R4907 [P SQUARE KEY],2024-11-29,1,50,2024-10-21,1115,144551
3,695R1601,695R1601 [LOCK NUT],2024-11-29,3,50,2024-10-21,1115,144551
4,N116120,N116120 [SEAL CASE],2024-11-29,1,865,2024-10-21,1115,144551
1,696S9101,696S9101 [BUSHING],2019-06-26,1,635,2019-05-22,2155,61935
2,447T9101,447T9101 [BUSHING DC500CLT],2019-06-26,1,395,2019-05-22,2155,61935
3,307S4001,307S4001 [HOLDER DC500CLT],2019-06-26,1,1125,2019-05-22,2155,61935
1,N069222,N069222 [EJECTOR ROD],2022-03-23,1,2250,2022-02-16,4500,103168
2,N069221,N069221 [EJECTOR ROD DC2500CS2],2022-03-23,1,2250,2022-02-16,4500,103168
1,L993362,L993362 [MOUNTING PLATE],2024-01-05,1,565,2023-12-06,565,129795
1,9W4210G04,9W4210G04 [COOLING PIPE ASSY],2024-04-02,2,425,2024-03-04,850,133915
1,L771624,L771624 [NUT FOR BOOSTER CYLINDER M72],2024-11-29,1,405,2024-10-21,760,144545
2,S576705,S576705 [NUT FOR CLAMP M72X2 105MM X 23MM],2024-11-29,1,355,2024-10-21,760,144545
1,388W45-12,388W45-12 [EJECTOR ROD FOR DC3500CS],2020-06-09,2,1475,2020-05-12,2950,77825
1,4T122501,4T122501 [RIGHT SCREW BOLT],2021-08-12,4,45,2021-07-08,3813.5,95108
2,4T122502,4T122502 [LEFT SCREW BOLT],2021-08-12,4,45,2021-07-08,3813.5,95108
3,4T123801,4T123801 [LEFT SCREW NUT],2021-08-12,5,7.5,2021-07-08,3813.5,95108
4,637R3501,637R3501 [SPROCKET],2021-08-12,2,110,2021-07-08,3813.5,95108
5,637R3601,637R3601 [SHAFT],2021-08-12,2,775,2021-07-08,3813.5,95108
6,4T123401,4T123401 [LADLE PIN],2021-08-12,2,63,2021-07-08,3813.5,95108
7,695R1601,695R1601 [LOCK NUT],2021-08-17,2,47.5,2021-07-08,3813.5,95108
8,9X352701,9X352701 [FLANGE],2021-08-23,2,475,2021-07-08,3813.5,95108
9,654V2701,654V2701 [FLANGE ( B )],2021-08-23,1,475,2021-07-08,3813.5,95108
1,N067821,N067821 [GUIDE BAR DC650JMS],2021-03-04,2,865,2021-01-28,3240,88159
2,N067822,N067822 [EJECTOR ROD],2021-03-04,2,755,2021-01-28,3240,88159
1,TMG0207,TMG0207 [HOPPER GUARD ECSX I1~I8],2024-08-02,2,225,2024-06-27,450,139590
1,Y146273,Y146273 [SLIDE PLATE],2025-02-28,4,1140,2025-01-22,4560,148369
1,TMN0026,TMN0026 [LINK PIN 1 FOR EC310SX EC390SXII III ],2025-03-20,5,1225,2025-02-06,6125,149077
1,H323583,H323583 [INJECTION BUSHING],2018-12-11,1,1575,2018-11-06,1575,52457
1,Y040402,Y040402 [LINER BRONZE DC350J],2020-02-18,4,1150,2020-01-14,4600,72787
1,9W896801,9W896801[BEARING HOLDER],2020-11-23,2,765,2020-10-19,2350,84039
2,Y064796,Y064796 [SHAFT],2020-11-23,1,275,2020-10-19,2350,84039
3,Y064797,Y064797 [SHAFT],2020-11-23,1,545,2020-10-19,2350,84039
1,N064799,N064799 [SHAFT],2020-12-25,3,750,2020-11-10,2250,84978
1,N020152,N020152 [CYLINDER HOUSING],2019-11-26,3,680,2019-10-22,2040,69364
1,Y020020,Y020020 [SHAFT],2019-07-24,1,405,2019-07-17,405,64640
1,Y026065,Y026065 [PIN] ,2024-02-29,8,40,2024-02-14,320,133042
1,Y026322,Y026322 [CYLINDER JOINT],2023-07-06,1,155,2023-06-02,155,121446
1,S530345,S530345 [STOPPER FOR GT I81 INJECTION UNIT] S530345 [STOPPER FOR GT I81 INJECTION UNIT],2023-10-20,1,435,2023-10-06,435,127037
1,Y043920,Y043920 [BRACKET],2025-03-21,1,445,2025-02-06,640,149088
2,Y098302,Y098302 [BRACKET],2025-03-21,1,195,2025-02-06,640,149088
1,9W705104-REPAIR,9W705104-REPAIR [REPAIRED PLUNGER SLEEVE],2025-06-05,1,300,2025-06-05,300,154967
1,648T7301,648T7301 [SPRING GUIDE FOR DHS-T],2019-01-11,3,47.5,2018-12-28,142.5,54967
1,Y121018,Y121018 [FLANGE],2025-10-03,1,925,2025-08-29,925,159066
1,N066878,N066878 [PISTON ROD C2G16],2019-07-23,3,1125,2019-06-11,10665,62782
2,N066879,N066879 [POPPET C2G16],2019-07-23,3,1795,2019-06-11,10665,62782
3,Y033453,Y033453 [ADJUSTING SHAFT],2019-07-23,3,635,2019-06-11,10665,62782
1,N031988,N031988 [SHAFT],2024-10-11,1,625,2024-09-05,1170,142446
2,Y033616,Y033616 [SHAFT],2024-10-11,1,545,2024-09-05,1170,142446
1,Y069318,Y069318 [PLUNGER ROD],2018-10-05,3,565,2018-09-07,1695,49275
1,637R3601,637R3601 [SHAFT],2018-05-04,1,775,2018-03-29,775,40537
1,Y157511,Y157511 [EJECTOR ROD],2019-04-30,4,875,2019-04-02,3500,59728
1,N069221,N069221 [EJECTOR ROD DC2500CS2],2020-12-24,1,2250,2020-11-12,2250,85125
1,S530728,[EXTENSION ROD F/ CARR.,2025-02-14,1,525,2025-01-07,2225,147502
2,TMT0009,TMT0009 [LINK PIN 2 EC610SX],2025-02-14,4,425,2025-01-07,2225,147502
1,Y122756,Y122756 [EJECTOR ROD],2018-05-11,1,775,2018-04-12,775,41198
1,8X20BS,8X20BS [BRASS SCREWS],2019-05-14,12,2.5,2019-05-07,30,61248
1,N038437,N038437 [SLIDE BAR] SOONER,2017-08-15,1,880,2017-07-18,880,26665
1,S914012,S914012 [HYDRAULIC PUMP FLANGE FOR ISGT720W] ,2023-12-12,2,475,2023-11-21,950,129224
1,674W5301,674W5301 [PLUNGER ROD DC650RM],2025-04-11,1,1870,2025-02-26,4365,150095
2,H40705G01,H40705G01[INJECTION COUPLING DC650JM-S / CL-T ],2025-04-11,1,2495,2025-02-26,4365,150095
1,N072802,N072802 [EJECTOR ROD],2018-08-27,4,835,2018-07-16,6480,46185
2,Y058255,Y058255 [NUT FOR GUIDE BAR],2018-08-27,4,785,2018-07-16,6480,46185
1,N017860,N017860[COVER],2018-12-14,1,275,2018-11-09,275,52696
1,8X20BS,8X20BS [BRASS SCREWS],2025-07-18,12,3,2025-07-08,36,156382
1,488S6302,488S6302 [COUPLING DC135EL],2021-01-05,1,895,2020-12-01,1020,85858
